purpose,int_rate,installment,log_annual_inc,fico,revol_bal,delinq_2yrs,pub_rec,not_fully_paid
debt_consolidation,0.106,162.66,4.653212513775344,689,0,0.0,0,1
debt_consolidation,0.053,481.77,4.775166097320643,769,0,0.127,0,1
debt_consolidation,0.096,631.23,4.977723605288848,769,1,0.23,0,1
home_improvement,0.155,1221.71,4.662757831681574,684,2,0.993,0,1
debt_consolidation,0.121,372.7,4.690196080028514,719,0,0.92,0,1
debt_consolidation,0.068,123.2,4.814780145745805,749,0,0.225,0,1
debt_consolidation,0.121,1331.06,5.2552725051033065,684,0,0.691,0,1
debt_consolidation,0.229,337.6,4.342422680822207,669,0,0.499,1,1
debt_consolidation,0.14,239.35,4.740362689494244,724,0,0.233,0,1
credit_card,0.14,279.41,5.079181246047625,704,0,0.755,0,1
debt_consolidation,0.155,1221.71,5.012837224705172,679,1,0.67,0,1
home_improvement,0.14,582.1,5.271841606536499,709,1,0.443,0,1
debt_consolidation,0.096,256.57,4.698970004336019,679,1,0.151,1,1
credit_card,0.068,646.79,4.778151250383644,669,0,0.654,0,1
debt_consolidation,0.165,176.93,4.929418925714293,664,0,0.407,0,1
debt_consolidation,0.131,364.55,4.511883360978874,689,0,0.372,0,1
moving,0.075,93.27,4.8750612633917,774,0,0.23,0,1
debt_consolidation,0.081,627.47,5.096910013008056,709,0,0.723,0,1
debt_consolidation,0.096,481.06,4.812913356642856,714,0,0.457,0,1
credit_card,0.068,277.2,4.7596678446896306,704,0,0.269,0,1
credit_card,0.096,962.12,5.079181246047625,689,0,0.725,0,1
debt_consolidation,0.194,261.73,4.556302500767287,684,0,0.533,0,1
other,0.101,80.76,4.698970004336019,739,0,0.414,0,1
debt_consolidation,0.131,524.03,4.4623979978989565,704,0,0.146,0,1
other,0.155,961.92,4.944482672150168,709,0,0.197,0,1
credit_card,0.068,138.6,4.919078092376074,719,0,0.205,0,1
credit_card,0.101,212.82,4.740362689494244,689,0,0.369,0,1
credit_card,0.096,416.92,5.041392685158225,729,2,0.619,0,1
debt_consolidation,0.106,683.15,4.954242509439325,729,0,0.693,0,1
debt_consolidation,0.068,1077.99,5.3222192947339195,734,0,0.122,0,1
debt_consolidation,0.229,386.58,5.079181246047625,684,0,0.971,0,1
debt_consolidation,0.081,163.15,4.505149978319906,729,0,0.227,0,1
home_improvement,0.111,819.07,4.740362689494244,694,1,0.294,1,1
credit_card,0.155,480.96,4.812913356642856,669,2,0.145,1,1
debt_consolidation,0.155,383.97,5.2552725051033065,689,1,0.824,0,1
debt_consolidation,0.185,110.05,4.919078092376074,709,1,0.22,0,1
medical,0.111,217.68,4.832508912706237,704,0,0.0,1,1
debt_consolidation,0.053,677.49,5.039414119176137,829,0,0.072,0,1
vacation,0.185,203.72,4.903089986991944,669,0,0.731,0,1
debt_consolidation,0.101,277.79,5.164352855784437,709,1,0.568,1,1
debt_consolidation,0.101,851.27,4.954242509439325,769,0,0.273,0,1
debt_consolidation,0.101,323.01,4.570542939881897,724,0,0.799,0,1
debt_consolidation,0.111,114.67,4.8750612633917,714,1,0.296,0,1
other,0.175,316.34,4.698970004336019,669,0,0.828,0,1
debt_consolidation,0.068,246.4,4.57287160220048,664,1,0.548,0,1
car,0.053,150.56,5.079181246047625,824,0,0.03,0,1
credit_card,0.053,541.99,4.880813592280791,769,0,0.228,0,1
other,0.258,80.38,4.886445601323732,669,1,0.0,0,1
credit_card,0.062,152.55,4.7160033436347994,734,0,0.206,1,1
credit_card,0.155,1116.99,4.991226075692495,709,1,0.583,0,1
debt_consolidation,0.121,780.86,4.724275869600789,754,0,0.493,0,1
other,0.106,1122.32,4.568201724066995,684,0,0.0,0,1
debt_consolidation,0.075,435.23,5.041392685158225,699,0,0.508,0,1
debt_consolidation,0.14,683.85,4.778151250383644,694,0,0.672,0,1
credit_card,0.121,465.88,4.740362689494244,689,1,0.347,0,1
debt_consolidation,0.106,130.13,4.609274172404588,734,3,0.012,0,1
debt_consolidation,0.053,903.31,4.939519252618618,694,3,0.265,0,1
debt_consolidation,0.131,729.09,5.217483944213907,674,0,0.119,1,1
credit_card,0.053,1204.42,5.079181246047625,719,0,0.685,0,1
major_purchase,0.096,160.36,4.698970004336019,749,0,0.586,0,1
credit_card,0.101,255.38,4.929418925714293,699,0,0.328,1,1
debt_consolidation,0.101,323.01,4.64738297011462,709,1,0.146,0,1
home_improvement,0.165,318.47,5.146128035678238,664,0,0.679,0,1
home_improvement,0.14,931.36,4.7680458141024165,694,0,0.629,0,1
credit_card,0.111,327.63,4.975063996095236,679,1,0.658,0,1
debt_consolidation,0.165,982.53,5.021189299069938,679,1,0.802,0,1
credit_card,0.175,358.88,4.832508912706237,749,0,0.352,0,1
credit_card,0.165,703.27,4.3979400086720375,714,0,0.595,0,1
credit_card,0.145,120.51,5.0,689,0,0.076,1,1
credit_card,0.175,358.88,4.8750612633917,714,0,0.314,0,1
home_improvement,0.075,300.29,4.812913356642856,744,0,0.105,0,1
credit_card,0.062,518.64,4.7160033436347994,744,1,0.336,0,1
credit_card,0.053,150.56,4.698970004336019,739,0,0.247,0,1
debt_consolidation,0.14,239.35,4.681241237375588,664,1,0.284,1,1
small_business,0.101,297.95,4.845098040014257,699,0,0.053,1,1
debt_consolidation,0.062,305.09,4.799340549453582,714,0,0.444,0,1
debt_consolidation,0.081,627.47,4.903089986991944,709,0,0.351,0,1
debt_consolidation,0.062,732.2,4.431363764158987,759,0,0.334,0,1
debt_consolidation,0.145,172.16,4.698970004336019,704,1,0.014,0,1
moving,0.165,283.08,4.944482672150168,689,1,0.61,1,1
debt_consolidation,0.053,451.66,4.8750612633917,759,0,0.258,0,1
credit_card,0.145,791.91,4.778151250383644,704,1,0.312,0,1
debt_consolidation,0.185,394.84,4.7107518348841255,669,0,0.691,1,1
home_improvement,0.075,1088.08,5.267950412430423,764,1,0.0,0,1
debt_consolidation,0.175,251.06,5.176091259055681,679,0,0.41,0,1
home_improvement,0.14,170.97,4.597695185925512,669,0,0.392,0,1
credit_card,0.121,382.68,4.847572659142112,689,0,0.963,0,1
debt_consolidation,0.075,870.46,4.885361220031512,789,0,0.162,0,1
debt_consolidation,0.165,389.24,4.903089986991944,669,0,0.674,1,1
car,0.111,131.05,4.973127853599698,674,1,0.434,0,1
debt_consolidation,0.062,183.05,5.0,794,0,0.179,0,1
debt_consolidation,0.068,923.99,4.8750612633917,724,0,0.115,1,1
credit_card,0.106,390.37,4.785792361435081,664,0,0.371,0,1
debt_consolidation,0.145,353.09,4.730782275666389,749,1,0.415,0,1
medical,0.075,99.49,4.544068044350276,739,0,0.176,0,1
debt_consolidation,0.075,248.71,4.698970004336019,844,0,0.004,0,1
credit_card,0.106,292.78,4.845098040014257,674,0,0.735,0,1
debt_consolidation,0.062,457.63,5.146128035678238,729,0,0.349,0,1
other,0.081,219.62,5.041392685158225,769,2,0.167,0,1
credit_card,0.111,655.25,4.929418925714293,694,2,0.976,0,1
vacation,0.145,154.94,4.819543935541868,709,1,0.111,0,1
home_improvement,0.062,305.09,5.2552725051033065,774,1,0.113,0,1
debt_consolidation,0.111,147.44,4.977723605288848,714,0,0.743,0,1
credit_card,0.062,91.53,4.4623979978989565,669,1,0.548,0,1
credit_card,0.111,655.25,5.113943352306837,684,0,0.881,0,1
debt_consolidation,0.175,204.56,4.799340549453582,669,0,0.618,0,1
debt_consolidation,0.14,1025.77,5.071882007306125,699,0,0.429,0,1
other,0.111,653.03,4.7923916894982534,734,0,0.381,0,1
credit_card,0.101,646.01,5.02938377768521,694,0,0.764,0,1
debt_consolidation,0.121,223.11,4.778151250383644,709,0,0.192,0,1
credit_card,0.068,612.91,5.929418925714293,714,0,0.757,0,1
house,0.106,325.31,4.2552725051033065,754,1,0.073,0,1
credit_card,0.14,136.77,4.361727836017593,684,2,0.142,0,1
debt_consolidation,0.106,650.62,4.698970004336019,674,0,0.689,0,1
debt_consolidation,0.155,384.77,4.633468455579586,714,0,0.414,0,1
debt_consolidation,0.053,361.33,4.681241237375588,779,0,0.171,0,1
debt_consolidation,0.268,771.35,4.863322860120456,689,0,0.552,0,1
credit_card,0.096,80.18,4.698970004336019,689,0,0.879,0,1
small_business,0.121,998.3,5.0,709,1,0.09,0,1
debt_consolidation,0.239,344.32,4.653212513775344,669,2,0.6,0,1
debt_consolidation,0.111,858.73,4.939519252618618,724,1,0.415,0,1
debt_consolidation,0.185,327.41,5.012837224705172,704,1,0.372,0,1
debt_consolidation,0.068,246.4,4.845098040014257,744,1,0.214,0,1
home_improvement,0.131,1180.31,4.929418925714293,709,2,0.146,1,1
debt_consolidation,0.287,505.15,4.954242509439325,684,0,0.597,0,1
debt_consolidation,0.131,683.52,5.041392685158225,679,0,0.669,0,1
debt_consolidation,0.096,160.36,4.903089986991944,704,1,0.168,0,1
major_purchase,0.121,499.15,4.714262682058498,684,0,0.44,0,1
credit_card,0.111,786.3,4.999995657033466,724,0,0.171,0,1
debt_consolidation,0.062,549.15,4.924279286061882,729,0,0.356,0,1
debt_consolidation,0.155,480.96,5.477121254719663,664,0,0.877,0,1
debt_consolidation,0.155,418.87,4.740362689494244,674,0,0.614,0,1
credit_card,0.062,610.17,5.096910013008056,709,1,0.442,0,1
debt_consolidation,0.302,616.7,4.623249290397901,739,1,0.272,0,1
credit_card,0.101,387.61,4.778151250383644,719,1,0.488,0,1
medical,0.145,470.78,4.898801944031733,679,0,0.364,0,1
medical,0.185,291.03,4.982271233039568,669,0,0.204,0,1
debt_consolidation,0.145,550.9,4.986771734266245,704,0,0.583,0,1
debt_consolidation,0.194,463.91,5.0679593756622126,664,0,0.636,0,1
debt_consolidation,0.229,506.4,4.9084850188786495,689,0,0.551,0,1
debt_consolidation,0.075,870.46,4.977723605288848,729,0,0.683,0,1
debt_consolidation,0.053,722.65,5.079181246047625,769,0,0.231,0,1
moving,0.175,251.06,4.8750612633917,694,0,0.399,0,1
credit_card,0.121,166.39,4.193124598354461,664,0,0.946,0,1
home_improvement,0.062,158.65,4.653212513775344,839,0,0.034,0,1
other,0.14,208.58,4.8061799739838875,664,0,0.269,1,1
debt_consolidation,0.155,139.63,4.812913356642856,694,0,0.206,0,1
debt_consolidation,0.229,844.0,5.283029709793859,699,0,0.924,0,1
debt_consolidation,0.053,361.33,4.903089986991944,734,0,0.162,0,1
credit_card,0.081,658.84,4.7558748556724915,724,0,0.258,0,1
debt_consolidation,0.121,1197.96,4.921686475483602,704,0,0.618,0,1
other,0.145,235.39,5.113943352306837,734,0,0.297,0,1
vacation,0.111,163.82,4.991226075692495,699,1,0.538,0,1
other,0.121,366.05,4.901103984396838,674,0,0.648,0,1
credit_card,0.075,447.67,4.778151250383644,734,0,0.406,0,1
debt_consolidation,0.175,607.57,5.1673173347481764,744,0,0.288,0,1
credit_card,0.075,596.89,5.071882007306125,689,0,0.739,0,1
debt_consolidation,0.121,399.32,4.5843312243675305,674,0,0.609,0,1
home_improvement,0.096,115.46,4.698970004336019,679,1,0.606,1,1
debt_consolidation,0.229,386.58,4.487138375477186,669,0,0.759,0,1
credit_card,0.062,305.09,5.86569605991607,789,0,0.099,0,1
credit_card,0.121,432.6,4.845098040014257,689,1,0.319,0,1
credit_card,0.075,1088.08,5.311753861055754,699,0,0.579,0,1
house,0.062,73.22,4.3979400086720375,779,0,0.004,0,1
debt_consolidation,0.106,162.66,4.3222192947339195,719,1,0.379,0,1
debt_consolidation,0.075,497.41,4.977723605288848,759,0,0.363,0,1
debt_consolidation,0.204,896.71,5.3979400086720375,669,0,0.687,0,1
credit_card,0.155,104.72,4.57978359661681,679,0,0.361,0,1
major_purchase,0.111,261.21,4.966845423654917,704,0,0.653,0,1
credit_card,0.101,255.18,4.819543935541868,714,1,0.46,0,1
debt_consolidation,0.068,308.0,4.763427993562937,769,0,0.131,0,1
debt_consolidation,0.194,147.48,4.505149978319906,699,0,0.652,0,1
debt_consolidation,0.081,250.99,4.763427993562937,734,0,0.246,0,1
credit_card,0.096,481.06,5.5843312243675305,694,0,0.343,0,1
debt_consolidation,0.111,653.03,4.973127853599698,729,0,0.758,0,1
credit_card,0.075,777.2,5.296665190261531,694,0,0.64,0,1
debt_consolidation,0.068,893.19,4.960950947288603,704,1,0.518,0,1
debt_consolidation,0.111,524.2,4.954242509439325,684,0,0.817,0,1
debt_consolidation,0.106,663.63,4.763427993562937,759,1,0.127,0,1
debt_consolidation,0.101,516.81,4.912753303671323,694,1,0.324,0,1
debt_consolidation,0.219,528.65,4.658726677327014,674,1,0.562,0,1
home_improvement,0.194,314.07,4.892094602690481,684,0,0.568,0,1
debt_consolidation,0.106,81.33,4.954242509439325,669,0,0.895,1,1
credit_card,0.111,655.25,4.812913356642856,724,0,0.499,0,1
debt_consolidation,0.081,188.24,4.963787827345556,739,0,0.245,0,1
moving,0.121,166.39,4.778151250383644,694,0,0.732,0,1
credit_card,0.101,646.01,5.3979400086720375,719,0,0.347,0,1
credit_card,0.131,539.57,5.2552725051033065,719,0,0.825,0,1
major_purchase,0.145,344.31,4.778151250383644,719,0,0.378,0,1
debt_consolidation,0.101,425.64,5.204119982655925,704,0,0.747,0,1
debt_consolidation,0.131,1011.69,4.954242509439325,664,0,0.699,0,1
debt_consolidation,0.165,589.52,5.017033339298781,684,0,0.694,0,1
debt_consolidation,0.053,481.77,5.158362492095249,834,0,0.129,0,1
vacation,0.131,101.17,3.9867717342662448,724,2,0.096,0,1
credit_card,0.075,1056.21,4.993436230497612,684,0,0.762,0,1
credit_card,0.111,360.39,4.633468455579586,684,0,0.404,0,1
credit_card,0.053,722.65,4.624117011929127,724,0,0.439,0,1
credit_card,0.075,373.06,4.954242509439325,744,0,0.12,0,1
debt_consolidation,0.145,413.17,4.737192642704737,694,0,0.368,1,1
debt_consolidation,0.111,524.2,4.477121254719663,694,3,0.0,0,1
home_improvement,0.062,76.28,4.812913356642856,784,0,0.0,0,1
credit_card,0.081,219.62,4.653212513775344,709,1,0.409,0,1
credit_card,0.075,121.25,4.959041392321094,744,1,0.319,0,1
debt_consolidation,0.121,647.0,4.857332496431268,729,0,0.675,0,1
credit_card,0.145,275.45,4.698970004336019,759,0,0.104,0,1
credit_card,0.068,246.4,4.8750612633917,684,0,0.531,0,1
debt_consolidation,0.062,244.07,4.559487681797765,724,0,0.189,0,1
debt_consolidation,0.111,1179.45,4.778151250383644,769,0,0.312,0,1
debt_consolidation,0.194,184.35,4.633468455579586,694,1,0.459,0,1
debt_consolidation,0.145,68.87,4.929418925714293,669,0,0.546,0,1
credit_card,0.194,202.78,4.7363965022766426,674,1,0.476,0,1
major_purchase,0.075,500.48,5.060697840353612,769,0,0.173,0,1
debt_consolidation,0.145,941.55,5.477121254719663,674,3,0.794,0,1
debt_consolidation,0.121,708.79,4.778151250383644,699,0,0.441,0,1
credit_card,0.075,466.32,4.68641280927182,709,0,0.597,0,1
debt_consolidation,0.14,239.35,4.903089986991944,679,2,0.299,1,1
debt_consolidation,0.194,664.12,4.920123326290724,724,0,0.422,0,1
credit_card,0.131,227.84,4.829303772831025,669,0,0.42,1,1
other,0.111,81.91,4.477121254719663,699,0,0.207,0,1
credit_card,0.075,124.36,4.954242509439325,714,0,0.442,0,1
other,0.111,98.29,5.152288344383057,719,3,0.0,0,1
renewable_energy,0.131,53.96,5.028034152247338,669,0,0.445,0,1
debt_consolidation,0.053,75.28,4.505149978319906,799,0,0.183,0,1
major_purchase,0.062,244.07,5.079181246047625,769,0,0.0,0,1
debt_consolidation,0.219,413.01,4.929418925714293,669,1,0.629,0,1
other,0.062,61.02,4.672097857935717,759,0,0.208,0,1
home_improvement,0.175,179.44,4.694605198933568,674,1,0.783,0,1
home_improvement,0.081,263.54,4.903089986991944,734,0,0.411,0,1
medical,0.053,451.66,4.8061799739838875,789,1,0.169,0,1
home_improvement,0.096,320.71,4.8193464840804525,674,0,0.214,0,1
home_improvement,0.053,120.45,5.0,804,0,0.127,0,1
debt_consolidation,0.101,245.49,4.812913356642856,739,1,0.248,1,1
debt_consolidation,0.14,873.15,5.102433705681336,714,0,0.95,0,1
debt_consolidation,0.062,228.82,4.724275869600789,774,0,0.083,0,1
debt_consolidation,0.111,98.29,4.459392487759231,669,0,0.263,1,1
debt_consolidation,0.165,353.85,4.698970004336019,689,0,0.229,1,1
credit_card,0.101,106.6,4.447158031342219,709,0,0.169,0,1
home_improvement,0.053,828.04,5.096910013008056,789,0,0.07,0,1
debt_consolidation,0.101,638.45,4.989004615698537,729,2,0.241,0,1
credit_card,0.081,376.48,5.079181246047625,719,0,0.471,0,1
credit_card,0.165,297.24,4.812913356642856,699,0,0.924,0,1
credit_card,0.14,768.37,4.7160033436347994,709,0,0.34,0,1
debt_consolidation,0.053,301.11,4.929418925714293,769,0,0.045,1,1
debt_consolidation,0.053,602.21,4.832508912706237,809,0,0.105,0,1
credit_card,0.081,627.47,4.698970004336019,689,0,0.375,0,1
debt_consolidation,0.14,1196.73,5.204119982655925,714,0,0.7,0,1
debt_consolidation,0.121,532.43,4.8750612633917,689,0,0.59,1,1
credit_card,0.121,146.42,4.653212513775344,669,1,0.524,1,1
debt_consolidation,0.111,278.49,4.491361693834273,689,0,0.436,0,1
debt_consolidation,0.101,659.73,4.929418925714293,804,0,0.088,0,1
debt_consolidation,0.062,244.07,4.6127838567197355,729,0,0.312,0,1
debt_consolidation,0.175,358.88,4.653212513775344,689,1,0.465,0,1
home_improvement,0.068,1231.98,5.041392685158225,724,1,0.394,1,1
debt_consolidation,0.165,368.45,4.8750612633917,704,2,0.021,0,1
debt_consolidation,0.111,163.82,5.075364446373285,679,1,0.34,0,1
home_improvement,0.155,104.72,4.758911892397974,689,1,0.312,1,1
home_improvement,0.075,217.62,4.778151250383644,704,0,0.097,0,1
debt_consolidation,0.101,446.92,4.544068044350276,794,0,0.281,0,1
debt_consolidation,0.062,640.68,4.954242509439325,729,0,0.459,0,1
credit_card,0.081,200.79,4.7923916894982534,729,1,0.396,0,1
credit_card,0.121,1164.68,4.847165317093894,724,1,0.123,0,1
medical,0.075,559.59,5.113943352306837,684,0,0.6,0,1
debt_consolidation,0.075,621.76,4.795873068576775,684,0,0.347,0,1
credit_card,0.121,535.45,5.1156105116743,714,0,0.608,0,1
debt_consolidation,0.101,45.23,4.447158031342219,704,0,0.653,0,1
other,0.14,465.68,5.103803720955957,664,0,0.486,1,1
other,0.075,155.44,4.556302500767287,684,1,0.408,0,1
debt_consolidation,0.165,982.53,5.079181246047625,679,0,0.863,0,1
credit_card,0.175,183.03,4.778151250383644,674,1,0.33,1,1
debt_consolidation,0.075,404.15,4.845098040014257,799,0,0.164,0,1
debt_consolidation,0.121,965.02,4.740362689494244,704,2,0.237,0,1
debt_consolidation,0.062,640.68,4.230448921378274,784,0,0.034,0,1
debt_consolidation,0.145,1187.0,5.332438459915605,739,0,0.983,0,1
credit_card,0.075,279.8,4.778151250383644,719,0,0.306,0,1
debt_consolidation,0.194,368.69,4.99563519459755,679,0,0.47,1,1
other,0.248,991.89,4.954242509439325,719,0,0.793,0,1
major_purchase,0.145,447.24,4.929418925714293,754,0,0.246,0,1
other,0.075,248.71,5.041392685158225,804,1,0.024,0,1
debt_consolidation,0.121,1248.7,4.698970004336019,804,0,0.204,0,1
credit_card,0.155,418.87,4.740362689494244,664,1,0.693,0,1
credit_card,0.131,269.79,5.225309281725863,719,2,0.312,0,1
other,0.175,64.6,4.176091259055681,669,1,0.018,1,1
other,0.096,192.43,4.740362689494244,699,0,0.929,0,1
credit_card,0.145,320.13,4.662757831681574,684,1,0.451,0,1
debt_consolidation,0.175,477.02,4.977723605288848,669,0,0.438,0,1
debt_consolidation,0.175,351.49,4.857199775061667,719,0,1.005,0,1
house,0.165,176.93,4.380211241711606,684,0,0.907,0,1
debt_consolidation,0.053,1204.42,5.352182518111363,774,0,0.127,0,1
debt_consolidation,0.101,193.81,4.6020599913279625,664,0,0.185,1,1
debt_consolidation,0.14,419.11,4.7160033436347994,714,0,0.212,0,1
debt_consolidation,0.194,331.82,4.799340549453582,689,1,0.27,0,1
debt_consolidation,0.053,380.28,5.0,744,0,0.353,0,1
major_purchase,0.175,215.33,4.477121254719663,674,0,0.418,0,1
medical,0.111,196.58,4.991226075692495,674,0,0.405,0,1
other,0.175,502.12,4.6127838567197355,709,0,0.0,0,1
debt_consolidation,0.219,1130.05,5.041392685158225,699,0,0.645,0,1
home_improvement,0.14,683.85,4.982271233039568,689,0,0.6,0,1
debt_consolidation,0.121,153.08,4.505149978319906,689,1,0.085,0,1
debt_consolidation,0.101,744.86,5.113943352306837,739,0,0.333,0,1
credit_card,0.229,337.6,4.6020599913279625,664,0,0.342,0,1
debt_consolidation,0.068,508.2,4.711807229041191,729,0,0.452,1,1
debt_consolidation,0.194,392.59,5.064457989226918,739,2,0.093,0,1
small_business,0.062,152.55,5.556302500767287,749,0,0.032,1,1
credit_card,0.053,380.28,5.176091259055681,784,0,0.306,0,1
credit_card,0.096,1282.82,5.079181246047625,664,0,0.831,0,1
major_purchase,0.053,692.54,4.954242509439325,759,0,0.216,0,1
debt_consolidation,0.106,1138.58,5.2552725051033065,704,0,0.696,0,1
debt_consolidation,0.068,462.0,4.778151250383644,679,0,0.671,0,1
debt_consolidation,0.194,392.59,4.620136054973758,734,2,0.193,0,1
other,0.204,298.91,5.041392685158225,674,0,0.851,0,1
debt_consolidation,0.145,516.47,5.04083959468534,709,1,0.62,0,1
debt_consolidation,0.121,166.39,4.812913356642856,684,0,0.287,0,1
credit_card,0.101,38.77,4.690196080028514,674,0,0.258,1,1
major_purchase,0.106,273.26,4.0,679,0,0.291,0,1
debt_consolidation,0.068,769.99,4.556302500767287,764,0,0.131,0,1
other,0.145,860.77,4.6020599913279625,679,0,0.658,0,1
debt_consolidation,0.121,1164.68,5.079181246047625,669,3,0.04,0,1
credit_card,0.131,169.46,5.243038048686294,684,2,0.155,0,1
credit_card,0.062,610.17,5.041392685158225,664,1,0.666,0,1
major_purchase,0.096,606.13,4.353723937588949,794,0,0.0,0,1
debt_consolidation,0.106,728.69,5.113943352306837,719,1,0.322,0,1
debt_consolidation,0.204,400.68,5.068185861746161,674,1,0.859,0,1
debt_consolidation,0.068,332.64,4.544068044350276,754,1,0.185,0,1
debt_consolidation,0.14,372.55,4.748188027006201,679,1,0.312,0,1
